filename	TGT	OTH	prev_phone	next_phone	TGT_item	OTH_item	X_item	TGT_first	speaker_tgt_oth	speaker_x
FR422	s	f	e	i	2770	2769	2830	False	F03_O	M10_N
FR423	s	f	a	ɛ	647	627	284	True	F02_O	F02_N
FR424	s	f	a	ɛ	647	627	284	False	F02_O	F02_N
FR425	s	f	i	ɛ	107	25	106	True	F01_O	F02_N
FR426	s	f	i	ɛ	107	25	106	False	F01_O	F02_N
FR427	f	t	k	a	478	650	476	True	F06_N	M10_O
FR428	f	t	k	a	478	650	476	False	F06_N	M10_O
FR429	f	t	a	ɛ	239	289	687	True	M08_N	F06_N
FR430	f	t	a	ɛ	239	289	687	False	M08_N	F06_N
FR431	f	t	i	ɛ	24	113	652	True	F02_N	F06_N
FR432	f	t	i	ɛ	24	113	652	False	F02_N	F06_N
FR433	t	f	k	a	650	478	651	True	F06_N	M10_N
FR434	t	f	k	a	650	478	651	False	F06_N	M10_N
FR435	t	f	i	ɛ	113	24	114	True	F02_N	M01_O
FR436	t	f	i	ɛ	113	24	114	False	F02_N	M01_O
FR437	t	f	a	ɛ	1160	353	289	True	F01_O	M08_N
FR438	t	f	a	ɛ	1160	353	289	False	F01_O	M08_N
FR439	f	v	i	a	654	413	655	True	F10_O	M10_N
FR440	f	v	i	a	654	413	655	False	F10_O	M10_N
FR441	f	v	i	ɛ	652	2346	24	True	F06_N	F02_N
FR442	f	v	i	ɛ	652	2346	24	False	F06_N	F02_N
FR443	f	v	a	ɛ	239	295	687	True	M08_N	F06_N
FR444	f	v	a	ɛ	239	295	687	False	M08_N	F06_N
FR445	v	f	i	a	413	654	299	True	F10_O	M10_N
FR446	v	f	i	a	413	654	299	False	F10_O	M10_N
FR447	v	f	a	ɛ	295	239	296	True	M08_N	F02_N
FR448	v	f	a	ɛ	295	239	296	False	M08_N	F02_N
FR449	v	f	i	ɛ	2346	652	128	True	F06_N	M10_N
FR450	v	f	i	ɛ	2346	652	128	False	F06_N	M10_N
FR451	f	w	k	a	478	656	476	True	F06_N	M10_O
FR452	f	w	k	a	478	656	476	False	F06_N	M10_O
FR453	f	w	s	a	661	662	663	True	F01_O	F06_N
FR454	f	w	s	a	661	662	663	False	F01_O	F06_N
FR455	f	w	t	a	247	2787	245	True	F01_N	F06_O
FR456	f	w	t	a	247	2787	245	False	F01_N	F06_O
FR457	w	f	k	a	656	478	550	True	F06_N	F02_N
FR458	w	f	k	a	656	478	550	False	F06_N	F02_N
FR459	w	f	s	a	662	661	664	True	F01_O	M10_N
FR460	w	f	s	a	662	661	664	False	F01_O	M10_N
FR461	w	f	t	a	2787	247	555	True	F01_N	M08_N
FR462	w	f	t	a	2787	247	555	False	F01_N	M08_N
FR463	f	y	s	a	661	669	663	True	F01_O	F06_N
FR464	f	y	s	a	661	669	663	False	F01_O	F06_N
FR465	f	y	t	a	245	671	247	True	F06_O	F01_N
FR466	f	y	t	a	245	671	247	False	F06_O	F01_N
FR467	f	y	s	ɛ	665	666	2347	True	F02_N	F01_N
FR468	f	y	s	ɛ	665	666	2347	False	F02_N	F01_N
FR469	y	f	s	a	669	661	670	True	F01_O	F06_N
FR470	y	f	s	a	669	661	670	False	F01_O	F06_N
FR471	y	f	t	a	671	245	672	True	F06_O	F03_O
FR472	y	f	t	a	671	245	672	False	F06_O	F03_O
FR473	y	f	s	ɛ	666	665	2347	True	F02_N	F01_N
FR474	y	f	s	ɛ	666	665	2347	False	F02_N	F01_N
FR475	f	ɡ	e	a	688	689	659	True	M08_N	F02_N
FR476	f	ɡ	e	a	688	689	659	False	M08_N	F02_N
FR477	f	ɡ	ɛ	ɛ	686	449	33	True	F03_O	F02_N
FR478	f	ɡ	ɛ	ɛ	686	449	33	False	F03_O	F02_N
FR479	f	ɡ	a	ɛ	687	315	239	True	F06_N	M08_N
FR480	f	ɡ	a	ɛ	687	315	239	False	F06_N	M08_N
FR481	ɡ	f	e	a	689	688	317	True	M08_N	M10_N
FR482	ɡ	f	e	a	689	688	317	False	M08_N	M10_N
FR483	ɡ	f	ɛ	ɛ	449	686	447	True	F03_O	F05_N
FR484	ɡ	f	ɛ	ɛ	449	686	447	False	F03_O	F05_N
FR485	ɡ	f	a	ɛ	315	687	316	True	F06_N	M04_O
FR486	ɡ	f	a	ɛ	315	687	316	False	F06_N	M04_O
FR487	f	ʁ	k	a	478	690	476	True	F06_N	M10_O
FR488	f	ʁ	k	a	478	690	476	False	F06_N	M10_O
FR489	f	ʁ	i	ɛ	673	692	24	True	M07_N	F02_N
FR490	f	ʁ	i	ɛ	673	692	24	False	M07_N	F02_N
FR491	f	ʁ	a	ɛ	633	1684	239	True	F02_N	M08_N
FR492	f	ʁ	a	ɛ	633	1684	239	False	F02_N	M08_N
FR493	f	ʒ	a	a	696	697	698	True	F01_O	M01_O
FR494	f	ʒ	a	a	696	697	698	False	F01_O	M01_O
FR495	f	ʒ	i	ɛ	673	474	24	True	M07_N	F02_N
FR496	f	ʒ	i	ɛ	673	474	24	False	M07_N	F02_N
FR497	f	ʒ	a	ɛ	353	471	239	True	F01_O	M08_N
FR498	f	ʒ	a	ɛ	353	471	239	False	F01_O	M08_N
FR499	ʒ	f	a	a	697	696	699	True	F01_O	M01_O
FR500	ʒ	f	a	a	697	696	699	False	F01_O	M01_O
FR501	ʒ	f	a	ɛ	471	353	337	True	F01_O	F02_N
FR502	ʒ	f	a	ɛ	471	353	337	False	F01_O	F02_N
FR503	ʒ	f	i	ɛ	474	673	223	True	M07_N	M04_O
FR504	ʒ	f	i	ɛ	474	673	223	False	M07_N	M04_O
FR505	i	k	s	d	41	717	718	True	M10_N	F02_N
FR506	i	k	s	d	41	717	718	False	M10_N	F02_N
FR507	i	k	s	o	2621	2622	2623	True	M08_N	M04_O
FR508	i	k	s	o	2621	2622	2623	False	M08_N	M04_O
FR509	k	i	s	d	717	41	719	True	M10_N	M01_O
FR510	k	i	s	d	717	41	719	False	M10_N	M01_O
FR511	k	i	s	o	2622	2621	2673	True	M08_N	M04_O
FR512	k	i	s	o	2622	2621	2673	False	M08_N	M04_O
FR513	k	i	s	ɛ	961	2473	715	True	F05_N	M07_N
FR514	k	i	s	ɛ	961	2473	715	False	F05_N	M07_N
FR515	i	l	k	a	720	721	2336	True	F06_O	M01_O
FR516	i	l	k	a	720	721	2336	False	F06_O	M01_O
FR517	i	l	k	d	722	723	724	True	F01_N	M10_N
FR518	i	l	k	d	722	723	724	False	F01_N	M10_N
FR519	i	l	p	d	726	727	728	True	F05_N	F02_N
FR520	i	l	p	d	726	727	728	False	F05_N	F02_N
FR521	l	i	k	a	721	720	506	True	F06_O	M10_N
FR522	l	i	k	a	721	720	506	False	F06_O	M10_N
FR523	l	i	k	d	723	722	725	True	F01_N	F06_O
FR524	l	i	k	d	723	722	725	False	F01_N	F06_O
FR525	l	i	p	d	727	726	729	True	F05_N	F06_N
FR526	l	i	p	d	727	726	729	False	F05_N	F06_N
FR527	i	o	d	s	730	89	37	True	F03_O	M10_N
FR528	i	o	d	s	730	89	37	False	F03_O	M10_N
FR529	i	o	s	k	731	524	45	True	M08_N	M10_N
FR530	i	o	s	k	731	524	45	False	M08_N	M10_N
FR531	i	o	k	p	732	733	734	True	M04_O	F02_N
FR532	i	o	k	p	732	733	734	False	M04_O	F02_N
FR533	o	i	d	s	89	730	88	True	F03_O	M07_O
FR534	o	i	d	s	89	730	88	False	F03_O	M07_O
FR535	o	i	s	k	524	731	526	True	M08_N	M10_N
FR536	o	i	s	k	524	731	526	False	M08_N	M10_N
FR537	o	i	k	p	733	732	735	True	M04_O	F05_N
FR538	o	i	k	p	733	732	735	False	M04_O	F05_N
FR539	i	p	k	a	487	531	2336	True	F01_O	M01_O
FR540	i	p	k	a	487	531	2336	False	F01_O	M01_O
FR541	i	p	s	a	1832	2540	762	True	M01_O	M08_N
FR542	i	p	s	a	1832	2540	762	False	M01_O	M08_N
FR543	i	p	s	ɛ	366	739	2473	True	M10_N	F05_N
FR544	i	p	s	ɛ	366	739	2473	False	M10_N	F05_N
FR545	p	i	k	a	531	487	532	True	F01_O	M07_N
FR546	p	i	k	a	531	487	532	False	F01_O	M07_N
FR547	p	i	s	a	2540	1832	1289	True	M01_O	F01_O
FR548	p	i	s	a	2540	1832	1289	False	M01_O	F01_O
FR549	p	i	s	ɛ	739	366	1288	True	M10_N	F02_N
FR550	p	i	s	ɛ	739	366	1288	False	M10_N	F02_N
FR551	i	s	t	p	740	1750	742	True	M10_N	F06_N
FR552	i	s	t	p	740	1750	742	False	M10_N	F06_N
FR553	i	s	k	p	744	745	734	True	M07_N	F02_N
FR554	i	s	k	p	744	745	734	False	M07_N	F02_N
FR555	i	s	k	t	2907	2908	2549	True	M10_O	M02_O
FR556	i	s	k	t	2907	2908	2549	False	M10_O	M02_O
FR557	s	i	t	p	1750	740	743	True	M10_N	F02_O
FR558	s	i	t	p	1750	740	743	False	M10_N	F02_O
FR559	s	i	k	p	745	744	746	True	M07_N	M10_N
FR560	s	i	k	p	745	744	746	False	M07_N	M10_N
FR561	s	i	k	t	2908	2907	2624	True	M10_O	F03_O
FR562	s	i	k	t	2908	2907	2624	False	M10_O	F03_O
FR563	i	t	k	a	751	650	2336	True	F06_N	M01_O
FR564	i	t	k	a	751	650	2336	False	F06_N	M01_O
FR565	i	t	k	e	704	755	706	True	M04_O	F06_O
FR566	i	t	k	e	704	755	706	False	M04_O	F06_O
FR567	i	t	s	a	1832	1385	762	True	M01_O	M08_N
FR568	i	t	s	a	1832	1385	762	False	M01_O	M08_N
FR569	t	i	k	a	650	751	651	True	F06_N	M10_N
FR570	t	i	k	a	650	751	651	False	F06_N	M10_N
FR571	t	i	k	e	755	704	2168	True	M04_O	F06_N
FR572	t	i	k	e	755	704	2168	False	M04_O	F06_N
FR573	t	i	s	a	1385	1832	1384	True	M01_O	F02_O
FR574	t	i	s	a	1385	1832	1384	False	M01_O	F02_O
FR575	i	u	d	s	757	543	37	True	M10_O	M10_N
FR576	i	u	d	s	757	543	37	False	M10_O	M10_N
FR577	i	u	k	a	720	758	2336	True	F06_O	M01_O
FR578	i	u	k	a	720	758	2336	False	F06_O	M01_O
FR579	i	u	k	p	744	760	734	True	M07_N	F02_N
FR580	i	u	k	p	744	760	734	False	M07_N	F02_N
FR581	u	i	d	s	543	757	544	True	M10_O	M01_O
FR582	u	i	d	s	543	757	544	False	M10_O	M01_O
FR583	u	i	k	a	758	720	759	True	F06_O	M08_N
FR584	u	i	k	a	758	720	759	False	F06_O	M08_N
FR585	u	i	k	p	760	744	118	True	M07_N	M01_O
FR586	u	i	k	p	760	744	118	False	M07_N	M01_O
FR587	i	y	s	d	765	766	41	True	M04_O	M10_N
FR588	i	y	s	d	765	766	41	False	M04_O	M10_N
FR589	i	y	d	s	2349	1530	730	True	F01_O	F03_O
FR590	i	y	d	s	2349	1530	730	False	F01_O	F03_O
FR591	i	y	f	s	2920	2921	2581	True	M10_O	F01_O
FR592	i	y	f	s	2920	2921	2581	False	M10_O	F01_O
FR593	y	i	s	d	766	765	137	True	M04_O	F03_O
FR594	y	i	s	d	766	765	137	False	M04_O	F03_O
FR595	y	i	d	s	1530	2349	1509	True	F01_O	M07_N
FR596	y	i	d	s	1530	2349	1509	False	F01_O	M07_N
FR597	y	i	f	s	2921	2920	2580	True	M10_O	F01_O
FR598	y	i	f	s	2921	2920	2580	False	M10_O	F01_O
FR599	i	ø	d	s	767	571	37	True	M07_N	M10_N
FR600	i	ø	d	s	767	571	37	False	M07_N	M10_N
FR601	i	ø	s	k	768	152	45	True	F01_O	M10_N
FR602	i	ø	s	k	768	152	45	False	F01_O	M10_N
FR603	i	ø	s	d	769	575	41	True	F06_N	M10_N
FR604	i	ø	s	d	769	575	41	False	F06_N	M10_N
FR605	ø	i	d	s	571	767	149	True	M07_N	M01_O
FR606	ø	i	d	s	571	767	149	False	M07_N	M01_O
FR607	ø	i	s	k	152	768	573	True	F01_O	M04_O
FR608	ø	i	s	k	152	768	573	False	F01_O	M04_O
FR609	ø	i	s	d	575	769	577	True	F06_N	M01_O
FR610	ø	i	s	d	575	769	577	False	F06_N	M01_O
FR611	i	ɑ̃	d	s	37	166	775	True	M10_N	F02_N
FR612	i	ɑ̃	d	s	37	166	775	False	M10_N	F02_N
FR613	i	ɑ̃	s	d	39	167	41	True	M08_N	M10_N
FR614	i	ɑ̃	s	d	39	167	41	False	M08_N	M10_N
FR615	i	ɑ̃	f	s	2581	2536	2687	True	F01_O	F01_N
FR616	i	ɑ̃	f	s	2581	2536	2687	False	F01_O	F01_N
FR617	ɑ̃	i	d	s	166	37	776	True	M10_N	F02_N
FR618	ɑ̃	i	d	s	166	37	776	False	M10_N	F02_N
FR619	ɑ̃	i	s	d	167	39	168	True	M08_N	M10_N
FR620	ɑ̃	i	s	d	167	39	168	False	M08_N	M10_N
FR621	ɑ̃	i	f	s	2536	2581	2538	True	F01_O	F02_N
FR622	ɑ̃	i	f	s	2536	2581	2538	False	F01_O	F02_N
FR623	i	ɔ̃	s	d	783	600	41	True	F02_O	M10_N
FR624	i	ɔ̃	s	d	783	600	41	False	F02_O	M10_N
FR625	i	ɔ̃	s	k	731	784	45	True	M08_N	M10_N
FR626	i	ɔ̃	s	k	731	784	45	False	M08_N	M10_N
FR627	i	ɔ̃	f	s	2714	2715	2581	True	F10_O	F01_O
FR628	i	ɔ̃	f	s	2714	2715	2581	False	F10_O	F01_O
FR629	ɔ̃	i	s	d	600	783	182	True	F02_O	M01_O
FR630	ɔ̃	i	s	d	600	783	182	False	F02_O	M01_O
FR631	ɔ̃	i	s	k	784	731	184	True	M08_N	F06_O
FR632	ɔ̃	i	s	k	784	731	184	False	M08_N	F06_O
FR633	ɔ̃	i	f	s	2715	2714	2736	True	F10_O	F02_N
FR634	ɔ̃	i	f	s	2715	2714	2736	False	F10_O	F02_N
FR635	i	ɛ	s	d	39	195	41	True	M08_N	M10_N
FR636	i	ɛ	s	d	39	195	41	False	M08_N	M10_N
FR637	i	ɛ	s	k	731	786	45	True	M08_N	M10_N
FR638	i	ɛ	s	k	731	786	45	False	M08_N	M10_N
FR639	i	ɛ	f	s	2687	2688	2581	True	F01_N	F01_O
FR640	i	ɛ	f	s	2687	2688	2581	False	F01_N	F01_O
FR641	ɛ	i	s	d	195	39	196	True	M08_N	M10_N
FR642	ɛ	i	s	d	195	39	196	False	M08_N	M10_N
FR643	ɛ	i	s	k	786	731	198	True	M08_N	M10_N
FR644	ɛ	i	s	k	786	731	198	False	M08_N	M10_N
FR645	ɛ	i	f	s	2688	2687	2829	True	F01_N	F02_N
FR646	ɛ	i	f	s	2688	2687	2829	False	F01_N	F02_N
FR647	i	ɛ̃	s	k	45	200	768	True	M10_N	F01_O
FR648	i	ɛ̃	s	k	45	200	768	False	M10_N	F01_O
FR649	i	ɛ̃	d	p	773	202	1820	True	F01_O	M10_N
FR650	i	ɛ̃	d	p	773	202	1820	False	F01_O	M10_N
FR651	i	ɛ̃	f	d	2670	2669	2712	True	F01_N	F02_N
FR652	i	ɛ̃	f	d	2670	2669	2712	False	F01_N	F02_N
FR653	ɛ̃	i	s	k	200	45	614	True	M10_N	F02_N
FR654	ɛ̃	i	s	k	200	45	614	False	M10_N	F02_N
FR655	ɛ̃	i	d	p	202	773	204	True	F01_O	M01_O
FR656	ɛ̃	i	d	p	202	773	204	False	F01_O	M01_O
FR657	ɛ̃	i	f	d	2669	2670	2671	True	F01_N	M10_N
FR658	ɛ̃	i	f	d	2669	2670	2671	False	F01_N	M10_N
FR659	i	ʁ	d	s	2349	2345	37	True	F01_O	M10_N
FR660	i	ʁ	d	s	2349	2345	37	False	F01_O	M10_N
FR661	i	ʁ	k	a	487	691	2336	True	F01_O	M01_O
FR662	i	ʁ	k	a	487	691	2336	False	F01_O	M01_O
FR663	i	ʁ	d	p	773	790	1820	True	F01_O	M10_N
FR664	i	ʁ	d	p	773	790	1820	False	F01_O	M10_N
FR665	ʁ	i	k	a	691	487	690	True	F01_O	F06_N
FR666	ʁ	i	k	a	691	487	690	False	F01_O	F06_N
FR667	ʁ	i	d	p	790	773	791	True	F01_O	F03_O
FR668	ʁ	i	d	p	790	773	791	False	F01_O	F03_O
FR669	ʁ	i	d	s	1271	730	2345	True	F03_O	F01_O
FR670	ʁ	i	d	s	1271	730	2345	False	F03_O	F01_O
FR671	j	k	a	a	2548	990	1965	True	F06_N	F02_N
FR672	j	k	a	a	2548	990	1965	False	F06_N	F02_N
FR673	j	k	a	ɛ	369	370	250	True	M04_O	F02_N
FR674	j	k	a	ɛ	369	370	250	False	M04_O	F02_N
FR675	j	k	i	ɛ	52	58	53	True	F02_N	M01_O
FR676	j	k	i	ɛ	52	58	53	False	F02_N	M01_O
FR677	k	j	a	a	990	2548	1984	True	F06_N	F10_O
FR678	k	j	a	a	990	2548	1984	False	F06_N	F10_O
FR679	k	j	a	ɛ	370	369	255	True	M04_O	M10_N
FR680	k	j	a	ɛ	370	369	255	False	M04_O	M10_N
FR681	k	j	i	ɛ	58	52	948	True	F02_N	F06_O
FR682	k	j	i	ɛ	58	52	948	False	F02_N	F06_O
FR683	j	l	a	a	2548	2982	1965	True	F06_N	F02_N
FR684	j	l	a	a	2548	2982	1965	False	F06_N	F02_N
FR685	j	l	i	ɛ	797	2350	52	True	M08_N	F02_N
FR686	j	l	i	ɛ	797	2350	52	False	M08_N	F02_N
FR687	j	l	ɛ	a	1968	2613	253	True	M08_N	F01_O
FR688	j	l	ɛ	a	1968	2613	253	False	M08_N	F01_O
FR689	l	j	a	a	2982	2548	1985	True	F06_N	F10_O
FR690	l	j	a	a	2982	2548	1985	False	F06_N	F10_O
FR691	l	j	ɛ	a	2613	1968	2370	True	M08_N	F06_O
FR692	l	j	ɛ	a	2613	1968	2370	False	M08_N	F06_O
FR693	l	j	i	ɛ	2853	53	382	True	M01_O	M04_O
FR694	l	j	i	ɛ	2853	53	382	False	M01_O	M04_O
FR695	j	p	s	e	495	394	497	True	F02_O	F02_N
FR696	j	p	s	e	495	394	497	False	F02_O	F02_N
FR697	j	p	a	ɛ	369	392	250	True	M04_O	F02_N
FR698	j	p	a	ɛ	369	392	250	False	M04_O	F02_N
FR699	j	p	i	ɛ	801	94	52	True	F02_O	F02_N
FR700	j	p	i	ɛ	801	94	52	False	F02_O	F02_N
FR701	j	s	a	a	1965	1358	1966	True	F02_N	M01_O
FR702	j	s	a	a	1965	1358	1966	False	F02_N	M01_O
FR703	j	s	a	i	632	1970	1971	True	F02_N	M01_O
FR704	j	s	a	i	632	1970	1971	False	F02_N	M01_O
FR705	j	s	i	ɛ	797	804	52	True	M08_N	F02_N
FR706	j	s	i	ɛ	797	804	52	False	M08_N	F02_N
FR707	s	j	a	a	1358	1965	1359	True	F02_N	M10_N
FR708	s	j	a	a	1358	1965	1359	False	F02_N	M10_N
FR709	s	j	a	i	1970	632	1364	True	F02_N	M10_N
FR710	s	j	a	i	1970	632	1364	False	F02_N	M10_N
FR711	s	j	i	ɛ	804	797	106	True	M08_N	F02_N
FR712	s	j	i	ɛ	804	797	106	False	M08_N	F02_N
FR713	j	v	a	e	817	818	819	True	F02_N	M01_O
FR714	j	v	a	e	817	818	819	False	F02_N	M01_O
FR715	j	v	a	ɛ	369	410	250	True	M04_O	F02_N
FR716	j	v	a	ɛ	369	410	250	False	M04_O	F02_N
FR717	j	v	i	ɛ	801	816	52	True	F02_O	F02_N
FR718	j	v	i	ɛ	801	816	52	False	F02_O	F02_N
FR719	v	j	a	e	818	817	820	True	F02_N	M01_O
FR720	v	j	a	e	818	817	820	False	F02_N	M01_O
FR721	v	j	i	ɛ	816	801	128	True	F02_O	M10_N
FR722	v	j	i	ɛ	816	801	128	False	F02_O	M10_N
FR723	v	j	a	ɛ	296	250	295	True	F02_N	M08_N
FR724	v	j	a	ɛ	296	250	295	False	F02_N	M08_N
FR725	j	w	v	a	808	821	810	True	F01_O	F03_O
FR726	j	w	v	a	808	821	810	False	F01_O	F03_O
FR727	j	w	s	a	823	824	825	True	F02_N	F06_N
FR728	j	w	s	a	823	824	825	False	F02_N	F06_N
FR729	j	w	d	a	701	761	703	True	M08_N	F06_N
FR730	j	w	d	a	701	761	703	False	M08_N	F06_N
FR731	w	j	v	a	821	808	822	True	F01_O	M10_N
FR732	w	j	v	a	821	808	822	False	F01_O	M10_N
FR733	w	j	s	a	824	823	664	True	F02_N	M10_N
FR734	w	j	s	a	824	823	664	False	F02_N	M10_N
FR735	w	j	d	a	761	701	553	True	M08_N	M01_O
FR736	w	j	d	a	761	701	553	False	M08_N	M01_O
FR737	j	y	t	e	826	827	493	True	M07_O	M01_O
FR738	j	y	t	e	826	827	493	False	M07_O	M01_O
FR739	j	y	s	a	825	670	823	True	F06_N	F02_N
FR740	j	y	s	a	825	670	823	False	F06_N	F02_N
FR741	j	y	t	ɛ	50	138	51	True	F06_N	F02_N
FR742	j	y	t	ɛ	50	138	51	False	F06_N	F02_N
FR743	y	j	t	e	827	826	416	True	M07_O	F03_O
FR744	y	j	t	e	827	826	416	False	M07_O	F03_O
FR745	y	j	s	a	670	825	669	True	F06_N	F01_O
FR746	y	j	s	a	670	825	669	False	F06_N	F01_O
FR747	y	j	t	ɛ	138	50	1915	True	F06_N	M10_N
FR748	y	j	t	ɛ	138	50	1915	False	F06_N	M10_N
FR749	j	ɲ	a	i	2358	459	632	True	F10_O	F02_N
FR750	j	ɲ	a	i	2358	459	632	False	F10_O	F02_N
FR751	j	ɲ	i	d	875	2335	1977	True	M08_N	F02_N
FR752	j	ɲ	i	d	875	2335	1977	False	M08_N	F02_N
FR753	j	ɲ	a	d	877	878	2359	True	F06_N	F02_N
FR754	j	ɲ	a	d	877	878	2359	False	F06_N	F02_N
FR755	ɲ	j	a	i	459	2358	461	True	F10_O	F02_N
FR756	ɲ	j	a	i	459	2358	461	False	F10_O	F02_N
FR757	ɲ	j	i	d	2335	875	455	True	M08_N	F01_N
FR758	ɲ	j	i	d	2335	875	455	False	M08_N	F01_N
FR759	ɲ	j	a	d	878	877	880	True	F06_N	M08_N
FR760	ɲ	j	a	d	878	877	880	False	F06_N	M08_N
FR761	ʃ	j	a	e	886	885	887	True	M04_O	F02_N
FR762	ʃ	j	a	e	886	885	887	False	M04_O	F02_N
FR763	ʃ	j	i	ɛ	470	53	884	True	M01_O	F06_O
FR764	ʃ	j	i	ɛ	470	53	884	False	M01_O	F06_O
FR765	ʃ	j	a	ɛ	883	882	329	True	F05_N	F06_N
FR766	ʃ	j	a	ɛ	883	882	329	False	F05_N	F06_N
FR767	j	ʒ	a	a	1966	699	1965	True	M01_O	F02_N
FR768	j	ʒ	a	a	1966	699	1965	False	M01_O	F02_N
FR769	j	ʒ	a	ɛ	250	337	830	True	F02_N	F06_O
FR770	j	ʒ	a	ɛ	250	337	830	False	F02_N	F06_O
FR771	j	ʒ	i	ɛ	801	1317	251	True	F02_O	M10_O
FR772	j	ʒ	i	ɛ	801	1317	251	False	F02_O	M10_O
FR773	ʒ	j	a	a	699	1966	697	True	M01_O	F01_O
FR774	ʒ	j	a	a	699	1966	697	False	M01_O	F01_O
FR775	ʒ	j	a	ɛ	337	250	336	True	F02_N	M01_O
FR776	ʒ	j	a	ɛ	337	250	336	False	F02_N	M01_O
FR777	ʒ	j	i	ɛ	1317	801	1199	True	F02_O	F10_O
FR778	ʒ	j	i	ɛ	1317	801	1199	False	F02_O	F10_O
FR779	k	l	a	s	894	895	896	True	F06_N	F02_N
FR780	k	l	a	s	894	895	896	False	F06_N	F02_N
FR781	k	l	a	a	1984	1985	991	True	F10_O	M10_N
FR782	k	l	a	a	1984	1985	991	False	F10_O	M10_N
FR783	k	l	e	ɔ	2013	2014	954	True	M08_N	F02_N
FR784	k	l	e	ɔ	2013	2014	954	False	M08_N	F02_N
FR785	l	k	a	s	895	894	897	True	F06_N	F01_N
FR786	l	k	a	s	895	894	897	False	F06_N	F01_N
FR787	l	k	a	a	1985	1984	1986	True	F10_O	M10_N
FR788	l	k	a	a	1985	1984	1986	False	F10_O	M10_N
FR789	l	k	e	ɔ	2014	2013	2015	True	M08_N	M10_N
FR790	l	k	e	ɔ	2014	2013	2015	False	M08_N	M10_N
FR791	k	m	a	i	899	900	901	True	M08_N	F02_N
FR792	k	m	a	i	899	900	901	False	M08_N	F02_N
FR793	k	m	a	ɛ	898	387	255	True	F02_O	M10_N
FR794	k	m	a	ɛ	898	387	255	False	F02_O	M10_N
FR795	k	m	i	ɛ	59	902	58	True	F01_O	F02_N
FR796	k	m	i	ɛ	59	902	58	False	F01_O	F02_N
FR797	m	k	a	i	900	899	640	True	M08_N	F02_N
FR798	m	k	a	i	900	899	640	False	M08_N	F02_N
FR799	m	k	a	ɛ	387	898	265	True	F02_O	F02_N
FR800	m	k	a	ɛ	387	898	265	False	F02_O	F02_N
FR801	m	k	i	ɛ	73	58	266	True	F02_N	M10_O
FR802	m	k	i	ɛ	73	58	266	False	F02_N	M10_O
FR803	k	n	a	i	899	904	901	True	M08_N	F02_N
FR804	k	n	a	i	899	904	901	False	M08_N	F02_N
FR805	k	n	a	ɛ	903	270	255	True	F01_O	M10_N
FR806	k	n	a	ɛ	903	270	255	False	F01_O	M10_N
FR807	k	n	i	ɛ	889	905	58	True	F02_O	F02_N
FR808	k	n	i	ɛ	889	905	58	False	F02_O	F02_N
FR809	n	k	a	i	904	899	642	True	M08_N	M10_N
FR810	n	k	a	i	904	899	642	False	M08_N	M10_N
FR811	n	k	a	ɛ	270	903	391	True	F01_O	F03_O
FR812	n	k	a	ɛ	270	903	391	False	F01_O	F03_O
FR813	n	k	i	ɛ	905	889	80	True	F02_O	M10_N
FR814	n	k	i	ɛ	905	889	80	False	F02_O	M10_N
FR815	k	o	t	a	908	909	258	True	M02_O	F02_N
FR816	k	o	t	a	908	909	258	False	M02_O	F02_N
FR817	k	o	a	s	911	912	896	True	M08_N	F02_N
FR818	k	o	a	s	911	912	896	False	M08_N	F02_N
FR819	k	o	a	t	955	92	55	True	F03_O	F06_N
FR820	k	o	a	t	955	92	55	False	F03_O	F06_N
FR821	o	k	t	a	909	908	910	True	M02_O	F01_O
FR822	o	k	t	a	909	908	910	False	M02_O	F01_O
FR823	o	k	a	s	912	911	913	True	M08_N	F06_O
FR824	o	k	a	s	912	911	913	False	M08_N	F06_O
FR825	o	k	a	t	92	955	907	True	F03_O	M01_O
FR826	o	k	a	t	92	955	907	False	F03_O	M01_O
FR827	k	p	a	t	793	915	57	True	M02_O	M10_N
FR828	k	p	a	t	793	915	57	False	M02_O	M10_N
FR829	k	p	a	ɛ	255	277	634	True	M10_N	M01_O
FR830	k	p	a	ɛ	255	277	634	False	M10_N	M01_O
FR831	k	p	i	ɛ	59	95	58	True	F01_O	F02_N
FR832	k	p	i	ɛ	59	95	58	False	F01_O	F02_N
FR833	p	k	a	t	915	793	916	True	M02_O	M01_O
FR834	p	k	a	t	915	793	916	False	M02_O	M01_O
FR835	p	k	a	ɛ	277	255	914	True	M10_N	F02_N
FR836	p	k	a	ɛ	277	255	914	False	M10_N	F02_N
FR837	p	k	i	ɛ	95	59	94	True	F01_O	F02_O
FR838	p	k	i	ɛ	95	59	94	False	F01_O	F02_O
FR839	k	t	a	s	925	926	896	True	M04_O	F02_N
FR840	k	t	a	s	925	926	896	False	M04_O	F02_N
FR841	k	t	i	d	927	928	922	True	F06_N	M10_N
FR842	k	t	i	d	927	928	922	False	F06_N	M10_N
FR843	k	t	i	ɛ	889	924	58	True	F02_O	F02_N
FR844	k	t	i	ɛ	889	924	58	False	F02_O	F02_N
FR845	t	k	a	s	926	925	2116	True	M04_O	M01_O
FR846	t	k	a	s	926	925	2116	False	M04_O	M01_O
FR847	t	k	i	d	928	927	1767	True	F06_N	F01_O
FR848	t	k	i	d	928	927	1767	False	F06_N	F01_O
